11,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,Снижение спроса со стороны грузоотправителей импорта,Риск ухудшения качества предоставляемых услуг ,"1. Дефицит маневровых и поездных  локомотивов. Риск своевременной доставки грузов, а также своевременности  подачи и уборки вагонов по заявке клиента;                                                   2. Несохранность перевозимых грузов;                                                    3. Длительные сроки оформления документов и доставки груза.                         4. Риск длительного рассмотрения претензий/жалоб",Cлабые стороны,"Обзор удовлетворенности клиентов ,2018-  46,8%                                       2019- 64,8%                                          2020 - 65%                                      2021-66%",0.00%,0,0,"Влияние на доход не возможно учесть, в связи с несовершненством клиентской базы",5.00%,1715.13,85.76,1год,высокий,,"1.  Проведение опроса грузоотправителей для выявления проблемных вопросов по взаимодействию с участниками процесса перевозки грузов;                                                                                                                                                                                                                                                                   2. Разработка и мониторинг плана мероприятий по результатам анкетирования клиентов по улучшению качества обслуживания клиентов. Информирование клиентов о реализации предложений, указанных в анкете.                                                                                                                                                                                                        ,3. Улучшение программы АСУ ДКР (переход на безбумажное оформление перевозочных документов, реализация мобильного приложения АСУ ДКР);                                                                                                                                 ,4. Создание роликов в социальных сетях и на сайте ТОО ""КТЖ-Грузовые перевозки"" с пошаговой инструкцией для клиентов;                                                                                                                                                                          5. Отмена повторного запроса учредительных документов у клиен","АО ""КТЖ-Грузовые перевозки""",,низкая,,,
12,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,,Эпидемиологический риск (ER),1. Дальнейшее развитие ситуации с COVID 19. Появление новых штаммов                                                       2. Низкие темпы вакцинации;                                3. Снижение объемов производства;                                           4. Введение ограничений в связи с пандемией,,,,,,,5.00%,1715.13,85.76,1год,высокий,,,,,,,,
13,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,,Макро риск,1. Риски цены на нефть;                                  2. Неравномерное восстановление мировой экономики;                                    3. Изменение базовой ставки НБ РК;                                                         4. Долгосрочная инфляция;                        5. Отсутствие восстановления частного потребления; ,,Динамика прироста заболевших COVID-19 в Казахстане и мире,,,,,5.00%,1715.13,85.76,1год,высокий,,,,,,,,
14,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,,Изменение структуры грузов,1. Нарушение цепочки поставок;                                    2. Мировой рост цен на зерно,,Ухудшение политической ситуации в соседних странах,,,,,5.00%,1715.13,85.76,1год,высокий,,,,,,0,0.00%,
15,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,"(A) Интермодальная конкуренция со стороны альтернативных видов транспорта (воздушный,автомобильный, водный транспорт) (imp)",1. Нехватка грузовых вагонов;                                           2. Неблагоприятные тарифные условия (в т.ч. сборы за дополнительные услуги);                                                       3. Длительные процедуры по оформлению перевозочных документов;                                                                          4. Несвоевременная доставка вагонов на станцию назначения;                                                                  5. Несвоевременная подача вагонов в связи с нехваткой маневровых локомотивов на отдаленных грузовых станциях.,1. Снижение удельных затрат топлива на 1 ткм.;                                                          2. Строительство скоростных автомобильных дорог;                                 3. Увеличение грузоподъемности автомобилей до 50 тонн;                                      4. Наличие доступных информационных систем о предложениях по перевозке груза;                                               5. Простота заключения договора;                                         6. Развитие сети ТЛЦ.,Возможности,"Доля рынка грузовых перевозок ,2018-46,5%                              2019-48%,2020-51,5%,",100.00%,2450.19,0,"(+2% от дохода в доле) х бюджет на 2023 г (перевозка грузов, багажа, грузобагажа в импортном сообщении).              ",5.00%,1715.13,85.76,1год,высокий,,"1. Увеличение доли контейнеризации грузов путем проведения разъяснительной работы с грузоотправителями, формирование и укорению продвижения контейнерных поездов, установления понижающих коэффициенты к предельному уровню тарифов на услуги магистральной железнодорожной сети и локомотивной тяги.                                                                                                                                                                              2. Координация взаимодействия с владельцами подъездных путей, транспортно логистических центров по улучшению 3PL (услуга ответственного хранения, перевозка, упаковка, перегрузка, маркировка и т.д.).,3. Своевременная подача вагонов под погрузку, выгрузку.,4. Привлечение новых грузоотправителей путем размещения в свободном доступе информации о преимуществах перевозки грузов железнодорожным транспортом, тарифов на перевозки грузов, порядка предоставления заявки, предоставления благоприятных тарифных условий (в т.ч. сборы за дополнительные услуги)","АО ""КТЖ-Грузовые перевозки""",,средняя,1,100.00%,
16,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,"(P) Нормативная скорость доставки груза, 220 км/сут (imp)",1. Короткие плечи обработки поездов;,1. Проведение осмотра поездов на промежуточных станциях;                                                                                2. Наличие морально и физически изношенного подвижного состава;                  3. Отсутствие централизованной системы технического контроля состояния подвижного состава.  ,Слабые стороны,,5.00%,,0,"0,6% (разница между плановой и фактической скоростью) х бюджет на 2023 г (перевозка грузов, багажа, грузобагажа в импортном сообщении).",5.00%,1715.13,85.76,1год,высокий,,"1. Оптимальное направление вагонопотока с наименьшими экономическими затратами, исключающая нарушение сроков доставки;                                                                                                                                                                                                                            2.Увеличение участковой скорости грузовых поездов;                                                                                                                                                                                     3. Создание централизованной системы технического контроля состояния подвижного состава.                                                                       4. Своевременное рассмотрение претензий причастными структурными подразделениями.                                                                                                  5. Обновление/оздоровление тягового подвижного состава;                                                                                                                                                                           6. Уменьшение времени уборки/подачи вагонов с/на фронты погрузки;                                                                                                                                         7. Уменьшение времени переработки грузовых поездов на сортировочных станциях;                                                                                                                        8. Улучшение технического состояния магистральных и станционных путей;                                                                                                                                                                                              9.Увеличение плеч обслуживания локомотивов и грузовых вагонов.                                                                                                                                                   10. Уменьшение количества станций по обработке поездов:  Восстановление предузловых станций для скрещения и обгона поездов;                                                                                                                                                                                                                                 11. Восстановление вторых путей (Никельтау-Кандыагаш);                                                                                                                                    12. Строительство 2 путей (Арыс-Сексеул, Тобол-Кандыагаш, Кандыагаш-АтырауАрыс-Сексеул, Тобол-Кандыагаш, Кандыагаш-Атырау);                                                                                                                                                                                                             13. Строительство соединительного участка Айсары – Чкалово-Кокшетау                                                                                                                   14. Удлинение премоотправочных путей на некоторых станциях;                                                                                                                                 15. Строительство и модернизация раздельных пунктов и станций;                                                                                                                        16.. Внесение изменений в правила фиормирования графика движения поездов на участках МЖС с малыми грузопотоками;  17. Увеличение тарифа на перевозку порожних вагонов:                                                                                                                                               18. Восстановление предузловых станций для скрещения и обгона поездов;                                                                                                             19. Доработка АСУ ДКР в части планирования перевозки порожних вагонов при условии наличия заявок грузоотправителей;                                                                                                                                                      20. Содержание штата путейских рабочих согласно объемов работ;                                                                                                                           21. Изменение технологии содержания пути в части проведения профилактических ""окон"";                                                                                    22. Разработка методики формирования графика движения поездов с учетом формирования сборных поездов в условиях малых струй;                                                                                                                                                                                                                              23. Удлинение плеч обслуживания поездов;                                                                                                                                                                        24. Формирование ускоренных и длиносоставных поездов;                                                                                                                           25. Привлечение локомотивов сторонних организаций;                                                                                                                                                 26. Применение локомобилей для подачи/уюорки групп вагонов с выставочных путей станции до горузоплучателей. ","АО ""КТЖ-Грузовые перевозки""",,низкая,0.05,5.00%,
17,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,,"2.  Длительное время проведения ""окон"" (от 4 до 10 часов) ","1. Отсутствие профилактических ""окон"" (1 час на двухпутных участках, 2 часа на однопутных участках);                                                       2. Сокращение штата путейских работников;",Возможности,,,,,,5.00%,1715.13,85.76,1год,высокий,,,"АО ""КТЖ-Грузовые перевозки""",,низкая,0,,
18,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,,3. Низкая пропускная способность некоторых участков сети; ,"1. Хаотичное движение порожних вагонов;                                                    2. Низкий тариф на превозку порожнего вагона к ставкам за простой на станционных путях;             3. Восстановление предузловых станций для скрещения и обгона поездов;                                                        4. Восстановление вторых путей (Никельтау-Кандыагаш);                        5. Строительство 2 путей (Арыс-Сексеул, Тобол-Кандыагаш, Кандыагаш-АтырауАрыс-Сексеул, Тобол-Кандыагаш, Кандыагаш-Атырау);                                                   6. Строительство соединительного участка Айсары – Чкалово-Кокшетау                                                                                    7. Удлинение премоотправочных путей на некоторых станциях;                                      8. Строительство и модернизация раздельных пунктов и станций.",Слабые стороны,,,,,,5.00%,1715.13,85.76,1год,высокий,,,"АО ""КТЖ-Грузовые перевозки""",,низкая,0,,
19,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-2,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от импорта,267833,,,,267918.76,,4. Изменение технологии формирования поездов,"1. Снижение струй из-за вхождения на рынок частных перевозчиков, приводящая к увеличению простоя вагонов на станциях по формированию сборных поездов;                       2. Закрытие крупных производств в восточном регионе страны, приведшая к необходимости передачи групп вагонов для формирования/ расформирования  сборных поездов в направлении Семея и Усть-Каменогорска и увеличению времени ожидания вагонов для формирования сборных поездов;                                      3. Формирование графика движения поездов без учета необходимости формирования/расформирования на сортировочных станциях.",Cлабые стороны,"Неисполнение нормативной скорости грузового поезда               2019-48,86 км/час,2020- 48,59,2021- 49,03",5.00%,-735.06,,,5.00%,1715.13,85.76,1год,высокий,,,"АО ""КТЖ-Грузовые перевозки""",,низкая,0.05,5.00%,
20,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-3,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от экспорта,150762,,,,141369.53,Снижение спроса со стороны грузоотправителей экспорта,"Риск конкуренции из-за ухудшения качества предоставляемых услуг ,","1. Дефицит маневровых и поездных  локомотивов. Риск своевременной доставки грузов, а также своевременности  подачи и уборки вагонов по заявке клиента;                                                   2. Несохранность перевозимых грузов;                                                    3. Длительные сроки оформления документов и доставки груза.                         4. Риск длительного рассмотрения претензий/жалоб",Угрозы,"Обзор удовлетворенности клиентов ,2018-  46,8%,2019- 64,8%,2020 - 65%,2021-66%",100.00%,0,0,"Влияние на доход не возможно учесть, в связи с несовершненством клиентской базы",20.00%,-7962.35,-1592.47,2квартал,,,"1.  Проведение опроса грузоотправителей для выявления проблемных вопросов по взаимодействию с участниками процесса перевозки грузов;                                                                                                                                                                                                                                                                2. Разработка и мониторинг плана мероприятий по результатам анкетирования клиентов по улучшению качества обслуживания клиентов. Информирование клиентов о реализации предложений, указанных в анкете.                                                                                                                                                                                                        ,3. Улучшение программы АСУ ДКР (переход на безбумажное оформление перевозочных документов, реализация мобильного приложения АСУ ДКР);                                                                                                                                 ,4. Создание роликов в социальных сетях и на сайте АО ""КТЖ-Грузовые перевозки"" с пошаговой инструкцией для клиентов;                                                                                                                                                                        5. Отмена повторного запроса учредительных документов у клиентов путем формирования базы по клиентам.                                                                  6. Проведение встреч (конференций с применением программ удаленного доступа) с участием грузоотправителей и грузополучателей (зерновики, угольщики) .                                                     ","АО ""КТЖ-Грузовые перевозки""",,высокая,0.3,100.00%,
21,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-3,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от экспорта,150762,,,,141369.53,,Эпидемиологический риск (ER),1. Дальнейшее развитие ситуации с COVID 19. Появление новых штаммов                                                          2. Низкие темпы вакцинации;               3. Снижение объемов производства;                                                     4. Введение ограничений в связи с пандемией,Угрозы,Динамика прироста заболевших COVID-19 в Казахстане и мире,,,,,20.00%,-7962.35,-1592.47,2квартал,,,,,,,,,
22,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-3,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от экспорта,150762,,,,141369.53,,Макро риск,1. Риски цены на нефть;                              2. Неравномерное восстановление мировой экономики;                                    3. Изменение базовой ставки НБ РК;                                                          4. Долгосрочная инфляция;                      5. Отсутствие восстановления частного потребления; ,Угрозы,Ухудшение политической ситуации в соседних странах,,,,,20.00%,-7962.35,-1592.47,2квартал,,,,,,,,,
23,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-3,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от экспорта,150762,,,,141369.53,,Изменение структуры грузов,1. Нарушение цепочки поставок;                                    2. Мировой рост цен на зерно,Угрозы,,,,,,20.00%,-7962.35,-1592.47,2квартал,,,,,,,,,
24,2023,1,РИСК ГРУЗООБОРОТА,X,CTR-3,ЦЗД,"ТОО ""КТЖ-Грузовые перевозки""",Объем грузооборота от экспорта,150762,,,,141369.53,"Интермодальный риск от частного сектора (основные 2 конкурента ТТТ Сервис, Дар Рэйл)",Риск появления на рынке новых частных перевозчиков в связи с выдачей лицензии перевозчика Министерством индустрии и инфраструктурного Развития РК более 45 организациям ,"1. Низкие квалификационные требования к получателям лицензии.                                                                  2. Продвижение интересов олигархических структур;                                                       3. Создание картелей в составе перевозчика, владельцев вагонов и грузоотправителей",Угрозы,"Доля рынка грузовых перевозок ,2019-98,29%,2020-98,29%,2021-93,2%",20.00%,-10520,-2104,"Сумма дохода не учитывается в Бюджете ГП.                     Либерализация железнодорожного рынка по государственной инициативе, пилотный прект до 2025 года, расширение маршрутов с помощью электротяги",20.00%,-7962.35,-1592.47,2квартал,,,"1. Проведение опроса грузоотправителей для выявления проблемных вопросов;                                                                                                                                                                    2. Выявление  проблемных вопросов по исполнению плановых показатетелей (объемы перевозок, скорость перевозки, передача поездов по стыкам и другие).                                                                                                                                                                                                                                           3. Разработка новых нормативных актов, внесение именений в действующие для устранения проблемных вопросов.                                                                                                                                                                                                                                   4. Предложение благоприятных тарифных условий для грузоотправителей (работающих непосредственно с частными перевозчиками) с учетом скорейшего отправления однородного груза (вертушек) без задержки на станционных путях в ожидании накопления или других факторов препятствующих незамедлительной отправке с условием увеличения объемов перевозки грузов. ,5. Формирование шатл-поездов с ускоренной доставкой грузов.    ,6. Предоставление клиентам доступа к информационной системе для приема и обработки заявок и перевозок грузов в on-line режиме с любого мобильного устройства.                                                                                                                                                                                                                                                                                            7. Мониторинг объемов, выполняемых частными перевозчиками, а также контроль запланированных объемов в среднесрочной переспективе",,,низкая,0.2,20.00%,
